,actual_property_label,claim_label,mape_label,parsed_sentence,predicted_label,property_prediction,random_label
140,/location/statistical_region/population,1,1,"According to the latest census , the population of LOCATION_SLOT is NUMBER_SLOT inhabitants .",1,/location/statistical_region/population,1
141,/location/statistical_region/cpi_inflation_rate,1,0,Inflation -LRB- Average Consumer Price Change % -RRB- for LOCATION_SLOT in year 2013 is NUMBER_SLOT % .,1,/location/statistical_region/diesel_price_liter,1
142,/location/statistical_region/health_expenditure_as_percent_of_gdp,1,1,"Health expenditure , total -LRB- % of GDP -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/health_expenditure_as_percent_of_gdp,0
143,/location/statistical_region/gni_per_capita_in_ppp_dollars,1,0,"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,0
144,/location/statistical_region/population,1,0,"The population of LOCATION_SLOT in 2003 was estimated by the United Nations at NUMBER_SLOT , which placed it as number 138 in population among the 193 nations of the world .",1,/location/statistical_region/population,1
145,/location/statistical_region/diesel_price_liter,1,1,The latest value for Pump price for diesel fuel -LRB- US$ per liter -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2012 .,0,no_region,1
146,/location/statistical_region/diesel_price_liter,1,1,"LOCATION_SLOT Pump price for diesel fuel -LRB- US$ per liter -RRB- 2012 : NUMBER_SLOT , U.S. dollars",0,no_region,1
147,/location/statistical_region/population,1,0,"The population of LOCATION_SLOT was estimated at NUMBER_SLOT in July of 2000 but the population is decreasing , that is the growth rate is negative -LRB- -0.29 percent -RRB- .",1,/location/statistical_region/population,0
148,/location/statistical_region/gni_in_ppp_dollars,1,1,"GNI ; PPP -LRB- US dollar -RRB- in LOCATION_SLOT was last measured at NUMBER_SLOT in 2012 , according to the World Bank .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,1
149,/location/statistical_region/cpi_inflation_rate,1,0,Inflation -LRB- End of Year Change % -RRB- for LOCATION_SLOT and Herzegovina in year 2013 is NUMBER_SLOT % .,1,/location/statistical_region/diesel_price_liter,0
150,/location/statistical_region/population,1,1,"The total population in LOCATION_SLOT was last recorded at NUMBER_SLOT people in 2013 from 11.6 million in 1960 , changing 183 percent during the last 50 years .",1,/location/statistical_region/population,1
151,/location/statistical_region/health_expenditure_as_percent_of_gdp,1,1,"Health expenditure , total -LRB- % of GDP -RRB- in The LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/health_expenditure_as_percent_of_gdp,1
152,/location/statistical_region/gni_in_ppp_dollars,1,1,"The latest value for GNI , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/diesel_price_liter,0
153,/location/statistical_region/population,1,1,"According to January 2006 estimates , the total population of LOCATION_SLOT is NUMBER_SLOT .",1,/location/statistical_region/population,1
154,/location/statistical_region/health_expenditure_as_percent_of_gdp,1,1,"Ã‚ Total health spending accounted for NUMBER_SLOT % of GDPÃ‚ in LOCATION_SLOT , lower than the average of 9.4 % in OECD countries and the lowest share among OECD countries .",1,/location/statistical_region/fertility_rate,0
155,/location/statistical_region/fertility_rate,1,0,24 Fertility Rate í¢ $ `` LOCATION_SLOT NUMBER_SLOT,0,/location/statistical_region/fertility_rate,0
156,/location/statistical_region/life_expectancy,1,1,"The value for Life expectancy at birth , total -LRB- years -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",1,/location/statistical_region/life_expectancy,1
157,/location/statistical_region/population,1,1,The population of LOCATION_SLOT is NUMBER_SLOT .,1,/location/statistical_region/population,0
158,/location/statistical_region/gdp_nominal_per_capita,1,1,"LOCATION_SLOT GDP per capita -LRB- current US$ -RRB- 2012 : NUMBER_SLOT , U.S. dollars",0,no_region,1
159,no_region,0,1,Ìâ LOCATION_SLOT | | NUMBER_SLOT,0,no_region,0
160,/location/statistical_region/life_expectancy,1,1,"The value for Life expectancy at birth , total -LRB- years -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",1,/location/statistical_region/life_expectancy,1
161,/location/statistical_region/fertility_rate,1,1,"The value for Fertility rate , total -LRB- births per woman -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",1,/location/statistical_region/fertility_rate,0
162,/location/statistical_region/gni_per_capita_in_ppp_dollars,1,1,"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2010 .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,1
163,no_region,0,0,"The latest value for GDP per capita , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gdp_nominal_per_capita,1
164,/location/statistical_region/population,1,0,"LOCATION_SLOT has a population of approximately NUMBER_SLOT , most of whom live on the country 's north coast , where the capital Paramaribo is located .",1,/location/statistical_region/population,1
165,/location/statistical_region/population,1,0,"LOCATION_SLOT has an estimated population of NUMBER_SLOT -LRB- 2004 estimate -RRB- , with a labor participation rate of 72 percent .",0,no_region,1
166,no_region,0,0,The average value for LOCATION_SLOT during that period was 17.84 million with a minumum of 6.79 million in 1960 and a maximum of NUMBER_SLOT in 2013 .,0,no_region,0
167,no_region,0,0,Ìâ LOCATION_SLOT | | NUMBER_SLOT,0,no_region,1
168,/location/statistical_region/renewable_freshwater_per_capita,1,1,"LOCATION_SLOT Renewable internal freshwater resources per capita -LRB- cubic meters -RRB- 2011 : NUMBER_SLOT , Cubic meters",0,no_region,0
169,/location/statistical_region/cpi_inflation_rate,1,0,Inflation -LRB- Average Consumer Price Change % -RRB- for LOCATION_SLOT in year 2013 is NUMBER_SLOT % .,1,/location/statistical_region/diesel_price_liter,0
170,/location/statistical_region/population,1,0,"LOCATION_SLOT covers 56,594 sq km -LRB- 21,851 sq mi -RRB- and has a population of NUMBER_SLOT -LRB- 2011 estimate -RRB- , of which 90 % of the population are ethnic Croats and 4.5 % Serbs .",1,/location/statistical_region/population,1
171,/location/statistical_region/population,1,1,Japan Population Ã‚ - Ã‚ The total population in LOCATION_SLOT was last recorded at NUMBER_SLOT people in 2013 from 83.2 million in 1950 changing 53 percent during the last 50 years ...,1,/location/statistical_region/population,0
172,/location/statistical_region/life_expectancy,1,1,"The value for Life expectancy at birth , total -LRB- years -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",1,/location/statistical_region/life_expectancy,1
173,/location/statistical_region/population,1,1,"The total population of the LOCATION_SLOT as of May 1 , 2010 is NUMBER_SLOT based on the 2010 Census of Population and Housing .",1,/location/statistical_region/population,1
174,/location/statistical_region/gdp_nominal_per_capita,1,1,"LOCATION_SLOT GDP per capita -LRB- current US$ -RRB- 2012 : NUMBER_SLOT , U.S. dollars",0,no_region,1
175,/location/statistical_region/life_expectancy,1,1,"The value for Life expectancy at birth , total -LRB- years -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",1,/location/statistical_region/life_expectancy,1
176,/location/statistical_region/population,1,0,"The population of LOCATION_SLOT in 2003 was estimated by the United Nations at NUMBER_SLOT , which placed it as number 59 in population among the 193 nations of the world .",1,/location/statistical_region/population,0
177,/location/statistical_region/life_expectancy,1,1,"The value for Life expectancy at birth , total -LRB- years -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",1,/location/statistical_region/life_expectancy,1
178,no_region,0,1,"GDP per capita ; PPP -LRB- US dollar -RRB- in LOCATION_SLOT was last measured at NUMBER_SLOT in 2012 , according to the World Bank .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,1
179,no_region,0,0,"The latest value for GDP per capita , PPP -LRB- constant 2005 international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,0
180,/location/statistical_region/population,1,1,The population of LOCATION_SLOT is approximately NUMBER_SLOT .,1,/location/statistical_region/population,1
181,no_region,0,1,Ìâ LOCATION_SLOT | | NUMBER_SLOT,0,no_region,0
182,/location/statistical_region/gdp_nominal,1,1,The latest value for GDP -LRB- current US$ -RRB- in LOCATION_SLOT was $ NUMBER_SLOT as of 2011 .,1,no_region,1
183,/location/statistical_region/life_expectancy,1,1,"The value for Life expectancy at birth , total -LRB- years -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",1,/location/statistical_region/life_expectancy,0
184,no_region,0,1,"According to the latest WHO data published in April 2011 life expectancy in LOCATION_SLOT is : Male NUMBER_SLOT , female 77.8 and total life expectancy is 74.3 which gives Bulgaria a World Life Expectancy ranking of 71 .",1,/location/statistical_region/life_expectancy,1
185,/location/statistical_region/consumer_price_index,1,1,"LOCATION_SLOT Consumer price index -LRB- 2005 = 100 -RRB- 2012 : NUMBER_SLOT , Index , 2005 = 100",0,no_region,0
186,/location/statistical_region/gdp_nominal,1,1,The latest value for GDP -LRB- current US$ -RRB- in LOCATION_SLOT was $ NUMBER_SLOT as of 2011 .,1,no_region,1
187,/location/statistical_region/population,1,0,"The estimated 2014 population of LOCATION_SLOT is NUMBER_SLOT , which ranks 67th in the world .",1,/location/statistical_region/population,1
188,no_region,0,1,"According to the latest WHO data published in April 2011 life expectancy in LOCATION_SLOT</location> is : Male NUMBER_SLOT , female NUMBER_SLOT and total life expectancy is 55.0 which gives Guinea a World Life Expectancy ranking of 171 .",1,/location/statistical_region/life_expectancy,1
189,/location/statistical_region/life_expectancy,1,1,"The value for Life expectancy at birth , total -LRB- years -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",1,/location/statistical_region/life_expectancy,0
190,/location/statistical_region/cpi_inflation_rate,1,0,Inflation -LRB- Average Consumer Price Change % -RRB- for LOCATION_SLOT in year 2013 is NUMBER_SLOT % .,1,/location/statistical_region/diesel_price_liter,1
191,no_region,0,0,"The latest value for Health expenditure per capita , PPP -LRB- constant 2005 international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,1
192,/location/statistical_region/gni_in_ppp_dollars,1,1,"GNI ; PPP -LRB- US dollar -RRB- in the LOCATION_SLOT was last measured at NUMBER_SLOT in 2011 , according to the World Bank .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,1
193,/location/statistical_region/gni_in_ppp_dollars,1,1,"GNI ; PPP -LRB- US dollar -RRB- in LOCATION_SLOT was last measured at NUMBER_SLOT in 2012 , according to the World Bank .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,1
194,/location/statistical_region/diesel_price_liter,1,0,The latest value for Pump price for gasoline -LRB- US$ per liter -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2012 .,1,/location/statistical_region/gdp_growth_rate,0
195,no_region,0,1,The average value for LOCATION_SLOT during that period was 33.69 million with a minumum of 17.4 million in 1960 and a maximum of NUMBER_SLOT in 2013 .,0,no_region,0
196,/location/statistical_region/population,1,1,"Based on a 2010 revision of World Population Prospects , the population of LOCATION_SLOT was estimated by the United Nations at NUMBER_SLOT in 2010 .",1,/location/statistical_region/population,0
197,no_region,0,1,"According to the latest WHO data published in April 2011 life expectancy in LOCATION_SLOT is : Male NUMBER_SLOT , female 80.4 and total life expectancy is 77.6 which gives Barbados a World Life Expectancy ranking of 37 .",1,/location/statistical_region/life_expectancy,0
198,no_region,0,0,"According to the latest WHO data published in April 2011 life expectancy in LOCATION_SLOT</location> is : Male NUMBER_SLOT , female NUMBER_SLOT and total life expectancy is 74.5 which gives Paraguay a World Life Expectancy ranking of 67 .",1,/location/statistical_region/life_expectancy,0
199,/location/statistical_region/population,1,1,The population of LOCATION_SLOT is NUMBER_SLOT .,1,/location/statistical_region/population,1
200,no_region,0,0,"The latest value for GDP , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,0
201,/location/statistical_region/gni_in_ppp_dollars,1,1,"The latest value for GNI , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/diesel_price_liter,1
202,/location/statistical_region/gni_in_ppp_dollars,1,0,"The latest value for GNI , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/diesel_price_liter,0
203,no_region,0,1,"According to the latest WHO data published in April 2011 life expectancy in LOCATION_SLOT is : Male NUMBER_SLOT , female 63.8 and total life expectancy is 62.4 which gives Gabon a World Life Expectancy ranking of 147 .",1,/location/statistical_region/life_expectancy,1
204,/location/statistical_region/gdp_nominal,1,1,The latest value for GDP -LRB- current US$ -RRB- in LOCATION_SLOT was $ NUMBER_SLOT as of 2011 .,1,no_region,1
205,no_region,0,1,"GDP of LOCATION_SLOT</location></location> in 2012 was equal to 14.5 billion US dollars , ranked 120th in the world and was on par with GDP of Jamaica -LRB- 14.8 billion US dollars -RRB- , GDP of Congo -LRB- 14.8 billion US dollars -RRB- , GDP of Mozambique -LRB- NUMBER_SLOT US dollars -RRB- , GDP of D.P.R. of Korea -LRB- 14.4 billion US dollars -RRB- , GDP of Botswana -LRB- NUMBER_SLOT US dollars -RRB- , GDP of Cambodia -LRB- NUMBER_SLOT US dollars -RRB- , GDP of Senegal -LRB- 14 billion US dollars -RRB- .",0,/location/statistical_region/gdp_nominal,0
206,no_region,0,0,"According to the latest WHO data published in April 2011 life expectancy in LOCATION_SLOT is : Male NUMBER_SLOT , female 74.1 and total life expectancy is 65.1 which gives Libya a World Life Expectancy ranking of 136 .",1,/location/statistical_region/life_expectancy,1
207,/location/statistical_region/gni_in_ppp_dollars,1,0,"The latest value for GNI , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/diesel_price_liter,1
208,no_region,0,1,Ìâ LOCATION_SLOT | | NUMBER_SLOT,0,no_region,1
209,no_region,0,0,"The latest value for GDP per capita , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2006 .",0,/location/statistical_region/gdp_nominal_per_capita,0
210,/location/statistical_region/diesel_price_liter,1,1,The latest value for Pump price for diesel fuel -LRB- US$ per liter -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2012 .,0,no_region,0
211,/location/statistical_region/consumer_price_index,1,1,"LOCATION_SLOT Consumer price index -LRB- 2005 = 100 -RRB- 2012 : NUMBER_SLOT , Index , 2005 = 100",0,no_region,0
212,/location/statistical_region/diesel_price_liter,1,1,The latest value for Pump price for diesel fuel -LRB- US$ per liter -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2012 .,0,no_region,0
